,Presence of Investment Promotion Unit,Land Use Plan,Population,Local Economy Growth,Availability of Basic Utilities,Budget for DRRMP,Capacity of School Services,Transportation Vehicles,Education,Poverty_Incidents,Cluster_Id
Santa Fe (RN),0.25,0.77776,0.021062419108193745,0.0,0.6475200000000001,0.09152239558500334,0.14370580913961853,0.0072588821789759134,0.13211146798569767,0.7725566615083838,1
Santa Ignacia,1.0,0.96364,0.08288884423879063,0.01238249839556042,0.99996,0.07754741901364055,0.07202944733288005,0.032782048550213806,0.06463518057364778,0.8164975896172043,2
Santa Josefa,1.0,0.98284,0.03956266470500121,0.0034731397938767027,0.8800000000000001,0.006850478711452346,0.05508134207808474,0.010771244523641678,0.05227636582659865,0.875467588789332,2
Santa Lucia,1.0,0.9846,0.037253396912040666,0.0010570425459624747,0.895,0.007124497859910439,0.20373034858368524,0.046831497928876864,0.140634788500904,0.3630781575377796,2
Santa Magdalena,0.25,0.8,0.022367581764350792,0.0019630790139303104,0.43084,0.01068674678986566,0.10910342757774477,0.009366299585775372,0.022160633339536384,0.39262683962834893,1
Santa Marcela,1.0,0.98284,0.01673798017412672,0.0028691154818981457,0.7161200000000001,0.006850478711452346,0.025422157882192955,0.010068772054708526,0.030683953854742686,0.761093810697387,2
Santa Margarita,0.0,0.78976,0.038899642075673424,0.001661066857941032,0.4416800000000001,0.006850478711452346,0.013593792756450401,0.0,0.029547511119381843,0.4844570111253335,1
Santa Maria (BU),1.0,0.9,0.4973980625330205,0.015704632111442483,0.9932000000000001,0.046857274386334045,0.7727276739608234,0.2376698519890501,0.4623901379499419,0.19712155079634974,0
Santa Maria (DS),0.25,0.9818,0.08777363300656775,0.003322133715882064,0.54168,0.01068674678986566,0.05931836839178356,0.009834614565064142,0.0762837186110964,0.20896649663437966,1
Santa Maria (IA),0.0,0.9025600000000001,0.037872914119496545,0.0,0.84788,0.006850478711452346,0.04678383221375787,0.0119420319718636,0.030399843170902476,0.7182991676696661,1
Santa Maria (IS),1.0,0.7846000000000001,0.008691217344699787,0.000604024311978557,0.4,0.006850478711452346,0.10062937495034713,0.059710159859318,0.05838474552916316,0.11089543969585236,2
Santa Maria (Imelda),0.75,0.76668,0.04581352371955604,0.0,0.95252,0.0046583255237875945,0.07608993088350809,0.002107417406799459,0.07827249339797787,0.15763839800291665,2
Santa Maria (LA),0.75,0.96,0.06350456846954612,0.0018120729359356708,0.7875200000000001,0.006576459562994252,0.11475279599600988,0.02482069390230474,0.12429842418009189,0.5622770316311,2
Santa Maria (PS),0.75,0.9948800000000001,0.052598629314697824,0.003322133715882064,0.8105600000000002,0.006850478711452346,0.09180223679680789,0.01522023682688498,0.0707435602762123,0.2381330836979157,2
Santa Monica,1.0,0.9794800000000001,0.009446471468396,0.002416097247914228,0.81052,0.01068674678986566,0.08315164140633947,0.0016391024275106902,0.033240950009304576,0.31977405447401436,2
Santa Praxedes,0.25,0.97692,0.00027726875467400363,0.013892559175506811,0.93752,0.008768612750659002,0.028246842091325507,0.006556409710042761,0.011080316669768192,0.09268224340726873,1
Santa Rita (PA),1.0,0.96572,0.07694252317733911,0.0021140850919249493,0.71252,0.006028421266078065,0.01959624670085707,0.040275088218834104,0.0764257739530165,0.05332645562284674,2
Santa Rita (WS),0.75,0.98284,0.0654257678994093,0.003926158027860621,0.5684400000000001,0.007124497859910439,0.05861219733950043,0.006790567199687145,0.05042964638163728,0.1707569939310573,2
Santa Rosa (LA),1.0,0.99092,0.7149112501575297,0.14300275586092337,0.99072,0.6239416010390797,0.6966377430773154,0.5579972978225679,0.7151065912258087,0.3130237089964274,0
Santa Rosa (NE),1.0,0.90908,0.12469407422393837,0.004530182339839177,0.88584,0.05672196373082542,0.14706012163796342,0.06322252220398376,0.06307257181252664,0.045939285100204424,2
Santa Teresita (BS),0.75,0.96924,0.03056574346189194,0.0022650911699195887,0.5,0.01068674678986566,0.07485413154201259,0.0358260959155908,0.011080316669768192,0.1962299957332722,2
Santa Teresita (CG),1.0,0.8,0.02617865672032938,0.003020121559892785,0.5047200000000001,0.006850478711452346,0.07556030259429573,0.02552316637123789,0.0650613465994081,0.6972839411828388,2
Santander,1.0,0.96412,0.024123460591100744,0.0019630790139303104,0.8500000000000001,0.006576459562994252,0.06426156575776554,0.08757490112699974,0.04616798612403414,0.15852995306599418,2
Santiago (AN),0.7993600000000001,0.96412,0.042917802839762265,0.010721431537619388,0.47752,0.0,0.06284922365319925,0.027864741267681736,0.02201857799761628,0.28016353667157023,2
Santiago (IA),1.0,1.0,0.2516098311255248,0.10162709049039222,0.8300000000000001,0.9999999999999999,0.5073839010654344,0.36692478627275027,0.4611116398726609,0.04390144495602723,0
Santiago (IS),1.0,0.96924,0.025693136212238954,0.0057382309637962915,0.84432,0.006850478711452346,0.09603926311050673,0.0313771036123475,0.158249650898997,0.44459176330486727,2
Santo Domingo (AY),0.79988,0.7892000000000001,0.053898571320230244,0.013590547019517531,0.5523600000000001,0.006850478711452346,0.06832204930839357,0.062754207224695,0.06293051647060653,0.009894987550070376,2
Santo Domingo (IS),1.0,0.96924,0.04643478114388679,0.0021140850919249493,0.7005600000000001,0.03918473822950742,0.0838578124586226,0.044255765542788636,0.10710972780775918,0.6262142661546592,2
Santo Domingo (NE),1.0,0.79488,0.09936173717636748,0.003171127637887424,0.4,0.006850478711452346,0.16224279926205087,0.05760274245251854,0.08423881775862228,0.2717574460768393,2
Santo Nino (CG),1.0,0.9743600000000001,0.04041537097369048,0.00015100607799463925,0.49996,0.05425579139470258,0.01112219407345942,0.0032782048550213804,0.022302688681456486,0.3428271211050188,2
Santo Nino (SC),0.75,0.96924,0.06430506823198912,0.0019630790139303104,0.87252,0.005480382969161876,0.14370580913961853,0.02482069390230474,0.1184741551613676,0.1389157416782887,2
Santo Nino (WS),0.0,0.18460000000000001,0.0172774474053383,0.008909358601683716,0.9500000000000001,0.0046583255237875945,0.035308552614156885,0.011005402013286064,0.044463322020992874,0.7058173967865807,1
Santo Tomas (BS),1.0,0.9039999999999999,0.3732857950168594,0.08728151308090148,0.97492,0.359239103628561,0.42405571689602417,0.07258882178975914,0.1441861720489066,0.45312521890860924,2
Santo Tomas (DN),0.53336,0.93332,0.21251063838080933,0.003171127637887424,0.50144,0.058092059473115895,0.3082436643215896,0.059710159859318,0.13907217973978284,0.129108635984436,2
Santo Tomas (IA),1.0,0.90284,0.03582641907464229,0.001661066857941032,0.0,0.0,0.09321457890137418,0.004214834813598918,0.0762837186110964,0.4336383725299149,2
Santo Tomas (LU),1.0,0.9897600000000001,0.06891490273353582,0.0034731397938767027,0.67,0.006850478711452346,0.10221825981798419,0.08195512137553453,0.08821636733238522,0.27812569652739305,2
Santo Tomas (PA),0.79976,0.97716,0.06760974007737877,0.0027181094039035064,0.875,0.006028421266078065,0.002471598682990982,0.0,0.04275865791795161,0.37925351368218607,2
Santo Tomas (PS),1.0,0.9946,0.019189945750827095,0.002567103325908867,0.91,0.01068674678986566,0.05808256905028807,0.16508103019929093,0.13623107290138073,0.14681237223697535,2
Santol,1.0,0.96364,0.01475935358739263,0.003020121559892785,0.9885600000000001,0.05178961905857973,0.08085658548641926,0.05455869508714155,0.06818656412165042,0.19304587050799535,2
Sapa-Sapa,0.5,0.99428,0.051484890514777136,0.00015100607799463925,0.0,0.036718565893384576,0.015359220387158245,0.16016372291675887,0.1356628515337003,0.31875513440192577,1
Sapad,0.0,0.76112,0.03013068924317293,0.0,0.26624,0.01068674678986566,0.08650595390468437,0.007961354647909067,0.10014901605367403,0.2166083971750441,1
Sapang Dalaga,1.0,0.9948800000000001,0.02782316166708726,0.013892559175506811,0.5,0.011234785086781848,0.10804417099932007,0.014751921847596211,0.3723270511725953,0.10860286953365303,2
Sapi-An,0.0,0.7641200000000001,0.039506977765005176,0.0022650911699195887,0.25356,0.006576459562994252,0.048019631555253364,0.025757323860882274,0.019319526501134283,0.060586261136477984,1
Sara,0.78976,0.95384,0.08812863724904246,0.004983200573823095,0.7045600000000001,0.009042631899117096,0.12110833546655811,0.03395283599843573,0.09929668400215341,0.050906520451636336,2
Sarangani,0.0,0.91428,0.03488148131158459,0.007248291743742683,0.4375200000000001,0.0,0.045901118398403946,0.02271327649550528,0.027558736332500375,0.4611492144763069,1
Sariaya,0.76924,0.97272,0.25230591787547524,0.00996640114764619,0.86204,0.03973277652642361,0.5945960260224019,0.16016372291675887,0.24731835028290286,0.2022161511567927,2
Sarrat,1.0,0.96924,0.036922755705814214,0.0027181094039035064,0.65432,0.00794655530528472,0.10292443087026731,0.035357780936302034,0.04119604915683046,0.1813282896789765,2
Sasmuan,0.7993600000000001,0.9885600000000001,0.045677786803315704,0.0019630790139303104,0.8800000000000001,0.006576459562994252,0.0714998190436677,0.024352378923015967,0.11208166477496287,0.7413522343006704,2
Science City of Munoz,1.0,0.9992000000000001,0.13976261214349026,0.9973951451545923,0.9970800000000001,0.5233765735549593,0.28529310512238765,0.32337149319889474,0.24447724344450075,0.03294805418107484,0
Sebaste,0.25,0.95384,0.024210471434844547,0.0021140850919249493,0.42880000000000007,0.00575440211761997,0.06991093417603064,0.005853937241109608,0.05554363869076107,0.05077915544262525,1
Senator Ninoy Aquino,1.0,0.96924,0.07463325538437857,0.0021140850919249493,0.76,0.006850478711452346,0.19313778279943816,0.037933513322390255,0.16350569855004088,0.14872284737214145,2
Sergio Osmena,0.75,0.9897600000000001,0.04863441527373014,0.0028691154818981457,0.9,0.06987488285681392,0.010416023021176281,0.0009366299585775374,0.06122585236756527,0.11700896012838394,2
Sevilla,1.0,0.9230800000000001,0.012845115025028959,0.009513382913662273,0.9175200000000001,0.009590670196033284,0.0746775887789418,0.006088094730753992,0.033240950009304576,0.09930522387584459,2
Shariff Aguak,0.25,0.9182000000000001,0.05218445769847732,0.0,0.59652,0.05891411691849017,0.014653049334875108,0.01990338661977267,0.007102767096005252,0.04683084016328194,1
Shariff Saydona Mustapha,1.0,1.0,0.03669304707833057,0.0,0.45,0.01150880423523994,0.29182518735600665,0.32079576081280653,0.0451735987305934,0.33633150564545405,2
Siasi,0.0,0.38180000000000003,0.11086979136992291,0.0,0.0,0.0,0.0,0.033718678508791344,0.009659763250567142,0.06045889612746691,1
Siaton,0.0,0.99092,0.1282562981668097,0.061459473743818174,0.94208,0.05727000202774161,0.05931836839178356,0.009600457075419759,0.12202553870937022,0.23584051353571633,1
Siay,1.0,0.9545600000000001,0.06367510972328398,0.003926158027860621,0.56224,0.05891411691849017,0.02630487169754688,0.01241034695115237,0.03821288697650825,0.0,2
Siayan,0.75,0.8,0.05610690653444798,0.00407716410585526,0.7852000000000001,0.05891411691849017,0.01836044735936158,0.003044047365376996,0.040627827789150035,0.144519802074776,2
Sibagat,1.0,0.97272,0.04602408996141604,0.00619124919778021,0.0017200000000000002,0.05425579139470258,0.052080115105881404,0.021074174067994587,0.030115732487062265,0.0021257220003948335,2
Sibalom,0.75,0.77576,0.09799392671271488,0.003020121559892785,0.5026,0.0,0.0,0.0028098898757326117,0.08992103143542647,0.09433798852441269,2
Sibonga,1.0,0.95428,0.07690249818921696,0.002567103325908867,0.7625200000000001,0.004932344672245689,0.16259588478819245,0.018732599171550745,0.13040680388265644,0.4279069471244165,2
Sibuco,0.0,0.6000000000000001,0.05578148597884614,0.4986220695382988,0.0,0.0,0.07379487496358789,0.005151464772176455,0.0,0.30983958377115056,1
Sibulan,0.7795200000000001,0.9282,0.09651300215219535,0.012835516629544337,0.56032,0.05891411691849017,0.023127101962272762,0.16625181764751285,0.11378632887800413,0.2892064523113565,2
Sibunag,0.5,0.95428,0.031608133369942705,0.002416097247914228,0.6770400000000001,0.006850478711452346,0.04113446379549277,0.010771244523641678,0.08054537886869956,0.19686682077832754,2
Sibutad,0.0,0.8538399999999999,0.023420412973650814,0.0028691154818981457,0.86252,0.01068674678986566,0.07185290456980926,0.0007024724689331529,0.04389510065331245,0.32767068503270097,1
Sibutu,0.25,0.6000000000000001,0.05263865430281997,0.0,0.67696,0.010412727641407566,0.09727506245200222,0.032313733570925034,0.7014692784014787,0.04250042985690543,1
Sierra Bullones,0.79948,0.98284,0.03611007442524709,0.005285212729812374,0.88576,0.006302440414536158,0.10168863152877182,0.0032782048550213804,0.16208514513083983,0.36638964777206756,2
Sigay,1.0,0.0,0.0,0.003020121559892785,0.48,0.01068674678986566,0.022067845383848053,0.0,0.022160633339536384,0.052052805532736,2
Sigma,0.75,0.8971600000000001,0.04548810316395421,0.002567103325908867,0.50596,0.006850478711452346,0.0907429802183832,0.037699355832745876,0.061083797025645155,0.3895700794120831,2
Sikatuna,0.75,0.68888,0.005066345594332938,0.006342255275774848,0.9825200000000001,0.01068674678986566,0.04342951971541297,0.005853937241109608,0.08352854104902176,0.12745289086729203,2
Silago,0.79792,0.77836,0.015873092387313312,0.0018120729359356708,0.4,0.0,0.03071844077431649,0.016391024275106903,0.04545770941443361,0.2967209878430099,2
Silang,1.0,0.9545600000000001,0.5075330856122986,0.004530182339839177,0.99428,0.05836607862157398,0.5944194832593311,0.13791876140054238,0.30911242401814853,0.03231122913601947,0
Silay,1.0,0.9818,0.22010842525651825,0.16489863717014608,0.8073600000000001,0.7034071540919268,0.40287058532753006,0.13370392658694344,0.3021517122640634,0.03040075400085335,0
Silvino Lobos,0.0,0.6000000000000001,0.019671985825167767,0.00015100607799463925,0.13252,0.10166110407795281,0.017654276307078443,0.004683149792887686,0.004829881625283571,0.37581465843888706,1
Simunul,1.0,0.98284,0.05264213473656972,0.0,0.0,0.007398517008368534,0.0,0.04238250562563357,0.14233945260394523,0.2195377923822988,2
Sinacaban,0.0,0.9384800000000001,0.02728021400212593,0.004530182339839177,0.96,0.01068674678986566,0.07856152956649906,0.0,0.12074704063208928,0.05077915544262525,1
Sinait,1.0,0.9897600000000001,0.03766756852826117,0.0027181094039035064,0.7700400000000001,0.006850478711452346,0.09127260850759555,0.04214834813598917,0.04559976475635371,0.2499780295359456,2
Sindangan,0.25,0.6000000000000001,0.1739474324335557,0.006342255275774848,0.51472,0.05891411691849017,0.06938130588681828,0.0313771036123475,0.17643273466477044,0.11318800985805169,1
Siniloan,0.78976,0.9818,0.06743571838989115,0.006342255275774848,0.8722,0.05891411691849017,0.13717372690599952,0.032782048550213806,0.15938609363435782,0.40065083519604655,2
Siocon,1.0,0.9363600000000001,0.07749069149292508,0.000604024311978557,0.7178800000000001,0.056995982879283515,0.004943197365981964,0.01030292954435291,0.08452292844246248,0.21024014672449037,2
Sipalay,1.0,0.9996,0.11912364000746008,0.12246592925365245,0.73088,0.43952671412678246,0.22985867751816133,0.0672031995279383,0.3149366930368729,0.12783498589432526,2
Sipocot,0.0,0.9,0.10591017327652612,0.004228170183849899,0.9439600000000001,0.04987148501937308,0.09038989469224162,0.012176189461507983,0.06889684083125094,0.024287233568321773,1
Siquijor,1.0,0.9846,0.03979237333248485,0.0019630790139303104,0.86252,0.006302440414536158,0.21944265449698502,0.04823644286674317,0.17913178616125242,0.41033057588088817,2
Sirawai,0.0,0.8971600000000001,0.047278786328201684,0.0003020121559892785,0.0,0.006850478711452346,0.0,0.0,0.03764466560882783,0.023140948487222108,1
Siruma,0.26668,0.7946,0.026841679349657158,0.0,0.06408000000000001,0.0,0.0,0.0072588821789759134,0.034235337402745314,0.0,1
Sison (PS),0.79988,0.9948800000000001,0.08409655474995462,0.005285212729812374,0.4,0.006850478711452346,0.18307484530440346,0.04168003315670041,0.20541202441647188,0.10898496456068624,2
Sison (SN),1.0,0.95384,0.017916106998417815,0.020989844841254855,0.73576,0.09152239558500334,0.06108379602249141,0.025054851391949122,0.033240950009304576,0.12235829050684907,2
Sitangkai,0.0,0.9818,0.057991561409938754,0.0,0.24996000000000002,0.0,0.0,0.1507974233309835,0.010796205985927981,0.030528119009864418,1
Socorro (OR),1.0,0.95428,0.061089147447218155,0.003020121559892785,0.79876,0.006302440414536158,0.19702172358699543,0.026225638840171043,0.2797069682406868,0.2653891956262856,2
Socorro (SN),0.79988,0.9743600000000001,0.031879607202423374,0.003171127637887424,0.885,0.006850478711452346,0.08544669732625966,0.040509245708478483,0.1189003211871279,0.026834533748543266,2
Sofronio Espanola,0.25,0.96364,0.05025977783486439,0.004530182339839177,0.66344,0.0008220574453742815,0.025775243408334526,0.07493039668620298,0.058668856213003384,0.03969839965866177,1
Sogod (CU),1.0,1.0,0.054143941899587766,0.0027181094039035064,0.6708400000000001,0.00575440211761997,0.06867513483453513,0.037699355832745876,0.1215993726836099,0.18527660495831977,2
Sogod (SL),0.0,0.96364,0.07579920069054553,0.005134206651817734,0.7250000000000001,0.0,0.0,0.018264284192261976,0.0,0.3628234275197575,1
Solana,1.0,0.97272,0.14197790822520748,0.003926158027860621,0.7766000000000001,0.05206363820703783,0.0646146512839071,0.02318159147479405,0.046025930782114026,0.19240904546293996,2
Solano,1.0,0.82728,0.09662089559843767,0.004228170183849899,0.7399200000000001,0.05014550416783117,0.2778783090734147,0.05174880521140894,0.04943525898819655,0.026197708703487897,2
